,function_name,begin,end,type
0,sqlite3ExprFunction,3074457345618258711,3074457345618258712,AST
0,sqlite3ExprFunction,3074457345618258711,3074457345618258715,AST
0,sqlite3ExprFunction,3074457345618258712,3074457345618258713,AST
0,sqlite3ExprFunction,3074457345618258712,3074457345618258714,AST
0,sqlite3ExprFunction,3074457345618258715,3074457345618258716,AST
0,sqlite3ExprFunction,3074457345618258717,3074457345618258718,AST
0,sqlite3ExprFunction,3074457345618258717,3074457345618258721,AST
0,sqlite3ExprFunction,3074457345618258718,3074457345618258719,AST
0,sqlite3ExprFunction,3074457345618258718,3074457345618258720,AST
0,sqlite3ExprFunction,3074457345618258721,3074457345618258722,AST
0,sqlite3ExprFunction,3074457345618258721,3074457345618258723,AST
0,sqlite3ExprFunction,3074457345618258724,3074457345618258725,AST
0,sqlite3ExprFunction,3074457345618258679,3074457345618258684,CFG
0,sqlite3ExprFunction,3074457345618258681,3074457345618258687,CFG
0,sqlite3ExprFunction,3074457345618258695,3074457345618258703,CFG
0,sqlite3ExprFunction,3074457345618258700,3074457345618258709,CFG
0,sqlite3ExprFunction,3074457345618258705,3074457345618258714,CFG
0,sqlite3ExprFunction,3074457345618258711,3074457345618258720,CFG
0,sqlite3ExprFunction,3074457345618258717,3074457345618258724,CFG
0,sqlite3ExprFunction,3074457345618258724,3074457345618258726,CFG
0,sqlite3ExprFunction,3074457345618258683,3074457345618258681,CFG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258691,CFG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258698,CFG
0,sqlite3ExprFunction,3074457345618258696,3074457345618258695,CFG
0,sqlite3ExprFunction,3074457345618258701,3074457345618258700,CFG
0,sqlite3ExprFunction,3074457345618258706,3074457345618258705,CFG
0,sqlite3ExprFunction,3074457345618258712,3074457345618258715,CFG
0,sqlite3ExprFunction,3074457345618258715,3074457345618258711,CFG
0,sqlite3ExprFunction,3074457345618258718,3074457345618258723,CFG
0,sqlite3ExprFunction,3074457345618258721,3074457345618258717,CFG
0,sqlite3ExprFunction,3074457345618258684,3074457345618258683,CFG
0,sqlite3ExprFunction,3074457345618258691,3074457345618258693,CFG
0,sqlite3ExprFunction,3074457345618258693,3074457345618258726,CFG
0,sqlite3ExprFunction,3074457345618258698,3074457345618258696,CFG
0,sqlite3ExprFunction,3074457345618258703,3074457345618258701,CFG
0,sqlite3ExprFunction,3074457345618258707,3074457345618258706,CFG
0,sqlite3ExprFunction,3074457345618258714,3074457345618258712,CFG
0,sqlite3ExprFunction,3074457345618258720,3074457345618258718,CFG
0,sqlite3ExprFunction,3074457345618258723,3074457345618258721,CFG
0,sqlite3ExprFunction,3074457345618258709,3074457345618258707,CFG
0,sqlite3ExprFunction,3074457345618258674,3074457345618258679,CFG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258709,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258705,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258700,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258701,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258693,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258695,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258721,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258698,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258720,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258707,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258715,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258696,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258712,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258703,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258723,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258724,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258718,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258706,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258691,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258711,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258714,CDG
0,sqlite3ExprFunction,3074457345618258687,3074457345618258717,CDG
